 time            v(inp)          v(inn)          v(out)         
 1.65982800e-02 -5.79007988e-04  5.79007988e-04 -9.43308163e-01 
 1.65992800e-02 -5.84119343e-04  5.84119343e-04 -9.43580997e-01 
 1.66002800e-02 -5.89207639e-04  5.89207639e-04 -9.43850473e-01 
 1.66012800e-02 -5.94272674e-04  5.94272674e-04 -9.44117346e-01 
 1.66022800e-02 -5.99314247e-04  5.99314247e-04 -9.44380929e-01 
 1.66032800e-02 -6.04332161e-04  6.04332161e-04 -9.44641994e-01 
 1.66042800e-02 -6.09326217e-04  6.09326217e-04 -9.44899833e-01 
 1.66052800e-02 -6.14296218e-04  6.14296218e-04 -9.45155235e-01 
 1.66062800e-02 -6.19241967e-04  6.19241967e-04 -9.45407470e-01 
 1.66072800e-02 -6.24163270e-04  6.24163270e-04 -9.45657345e-01 
 1.66082800e-02 -6.29059932e-04  6.29059932e-04 -9.45904109e-01 
 1.66092800e-02 -6.33931759e-04  6.33931759e-04 -9.46148585e-01 
 1.66102800e-02 -6.38778560e-04  6.38778560e-04 -9.46390005e-01 
 1.66112800e-02 -6.43600143e-04  6.43600143e-04 -9.46629203e-01 
 1.66122800e-02 -6.48396318e-04  6.48396318e-04 -9.46865397e-01 
 1.66132800e-02 -6.53166896e-04  6.53166896e-04 -9.47099434e-01 
 1.66142800e-02 -6.57911687e-04  6.57911687e-04 -9.47330515e-01 
 1.66152800e-02 -6.62630506e-04  6.62630506e-04 -9.47559501e-01 
 1.66162800e-02 -6.67323164e-04  6.67323164e-04 -9.47785575e-01 
 1.66172800e-02 -6.71989478e-04  6.71989478e-04 -9.48009613e-01 
 1.66182800e-02 -6.76629263e-04  6.76629263e-04 -9.48230783e-01 
 1.66192800e-02 -6.81242336e-04  6.81242336e-04 -9.48449973e-01 
 1.66202800e-02 -6.85828514e-04  6.85828514e-04 -9.48666336e-01 
 1.66212800e-02 -6.90387618e-04  6.90387618e-04 -9.48880772e-01 
 1.66222800e-02 -6.94919465e-04  6.94919465e-04 -9.49092420e-01 
 1.66232800e-02 -6.99423879e-04  6.99423879e-04 -9.49302191e-01 
 1.66242800e-02 -7.03900681e-04  7.03900681e-04 -9.49509212e-01 
 1.66252800e-02 -7.08349693e-04  7.08349693e-04 -9.49714405e-01 
 1.66262800e-02 -7.12770742e-04  7.12770742e-04 -9.49916883e-01 
 1.66272800e-02 -7.17163651e-04  7.17163651e-04 -9.50117578e-01 
 1.66282800e-02 -7.21528248e-04  7.21528248e-04 -9.50315594e-01 
 1.66292800e-02 -7.25864360e-04  7.25864360e-04 -9.50511871e-01 
 1.66302800e-02 -7.30171817e-04  7.30171817e-04 -9.50705500e-01 
 1.66312800e-02 -7.34450447e-04  7.34450447e-04 -9.50897433e-01 
 1.66322800e-02 -7.38700083e-04  7.38700083e-04 -9.51086749e-01 
 1.66332800e-02 -7.42920556e-04  7.42920556e-04 -9.51274409e-01 
 1.66342800e-02 -7.47111700e-04  7.47111700e-04 -9.51459483e-01 
 1.66352800e-02 -7.51273349e-04  7.51273349e-04 -9.51642939e-01 
 1.66362800e-02 -7.55405339e-04  7.55405339e-04 -9.51823836e-01 
 1.66372800e-02 -7.59507507e-04  7.59507507e-04 -9.52003154e-01 
 1.66382800e-02 -7.63579691e-04  7.63579691e-04 -9.52179940e-01 
 1.66392800e-02 -7.67621730e-04  7.67621730e-04 -9.52355182e-01 
 1.66402800e-02 -7.71633465e-04  7.71633465e-04 -9.52527919e-01 
 1.66412800e-02 -7.75614737e-04  7.75614737e-04 -9.52699145e-01 
 1.66422800e-02 -7.79565389e-04  7.79565389e-04 -9.52867891e-01 
 1.66432800e-02 -7.83485265e-04  7.83485265e-04 -9.53035160e-01 
 1.66442800e-02 -7.87374210e-04  7.87374210e-04 -9.53199972e-01 
 1.66452800e-02 -7.91232071e-04  7.91232071e-04 -9.53363339e-01 
 1.66462800e-02 -7.95058696e-04  7.95058696e-04 -9.53524272e-01 
 1.66472800e-02 -7.98853933e-04  7.98853933e-04 -9.53683790e-01 
 1.66482800e-02 -8.02617633e-04  8.02617633e-04 -9.53840897e-01 
 1.66492800e-02 -8.06349647e-04  8.06349647e-04 -9.53996616e-01 
 1.66502800e-02 -8.10049828e-04  8.10049828e-04 -9.54149947e-01 
 1.66512800e-02 -8.13718029e-04  8.13718029e-04 -9.54301918e-01 
 1.66522800e-02 -8.17354106e-04  8.17354106e-04 -9.54451521e-01 
 1.66532800e-02 -8.20957915e-04  8.20957915e-04 -9.54599791e-01 
 1.66542800e-02 -8.24529314e-04  8.24529314e-04 -9.54745713e-01 
 1.66552800e-02 -8.28068163e-04  8.28068163e-04 -9.54890328e-01 
 1.66562800e-02 -8.31574320e-04  8.31574320e-04 -9.55032612e-01 
 1.66572800e-02 -8.35047648e-04  8.35047648e-04 -9.55173616e-01 
 1.66582800e-02 -8.38488011e-04  8.38488011e-04 -9.55312307e-01 
 1.66592800e-02 -8.41895271e-04  8.41895271e-04 -9.55449741e-01 
 1.66602800e-02 -8.45269294e-04  8.45269294e-04 -9.55584880e-01 
 1.66612800e-02 -8.48609948e-04  8.48609948e-04 -9.55718785e-01 
 1.66622800e-02 -8.51917100e-04  8.51917100e-04 -9.55850412e-01 
 1.66632800e-02 -8.55190620e-04  8.55190620e-04 -9.55980828e-01 
 1.66642800e-02 -8.58430378e-04  8.58430378e-04 -9.56108981e-01 
 1.66652800e-02 -8.61636247e-04  8.61636247e-04 -9.56235944e-01 
 1.66662800e-02 -8.64808100e-04  8.64808100e-04 -9.56360662e-01 
 1.66672800e-02 -8.67945812e-04  8.67945812e-04 -9.56484209e-01 
 1.66682800e-02 -8.71049259e-04  8.71049259e-04 -9.56605525e-01 
 1.66692800e-02 -8.74118318e-04  8.74118318e-04 -9.56725691e-01 
 1.66702800e-02 -8.77152869e-04  8.77152869e-04 -9.56843640e-01 
 1.66712800e-02 -8.80152791e-04  8.80152791e-04 -9.56960459e-01 
 1.66722800e-02 -8.83117966e-04  8.83117966e-04 -9.57075075e-01 
 1.66732800e-02 -8.86048277e-04  8.86048277e-04 -9.57188578e-01 
 1.66742800e-02 -8.88943609e-04  8.88943609e-04 -9.57299892e-01 
 1.66752800e-02 -8.91803847e-04  8.91803847e-04 -9.57410112e-01 
 1.66762800e-02 -8.94628877e-04  8.94628877e-04 -9.57518155e-01 
 1.66772800e-02 -8.97418590e-04  8.97418590e-04 -9.57625120e-01 
 1.66782800e-02 -9.00172874e-04  9.00172874e-04 -9.57729921e-01 
 1.66792800e-02 -9.02891620e-04  9.02891620e-04 -9.57833661e-01 
 1.66802800e-02 -9.05574722e-04  9.05574722e-04 -9.57935248e-01 
 1.66812800e-02 -9.08222073e-04  9.08222073e-04 -9.58035791e-01 
 1.66822800e-02 -9.10833569e-04  9.10833569e-04 -9.58134192e-01 
 1.66832800e-02 -9.13409108e-04  9.13409108e-04 -9.58231564e-01 
 1.66842800e-02 -9.15948586e-04  9.15948586e-04 -9.58326805e-01 
 1.66852800e-02 -9.18451904e-04  9.18451904e-04 -9.58421032e-01 
 1.66862800e-02 -9.20918963e-04  9.20918963e-04 -9.58513138e-01 
 1.66872800e-02 -9.23349666e-04  9.23349666e-04 -9.58604244e-01 
 1.66882800e-02 -9.25743917e-04  9.25743917e-04 -9.58693240e-01 
 1.66892800e-02 -9.28101621e-04  9.28101621e-04 -9.58781248e-01 
 1.66902800e-02 -9.30422685e-04  9.30422685e-04 -9.58867157e-01 
 1.66912800e-02 -9.32707018e-04  9.32707018e-04 -9.58952091e-01 
 1.66922800e-02 -9.34954529e-04  9.34954529e-04 -9.59034935e-01 
 1.66932800e-02 -9.37165129e-04  9.37165129e-04 -9.59116817e-01 
 1.66942800e-02 -9.39338732e-04  9.39338732e-04 -9.59196616e-01 
 1.66952800e-02 -9.41475251e-04  9.41475251e-04 -9.59275466e-01 
 1.66962800e-02 -9.43574603e-04  9.43574603e-04 -9.59352242e-01 
 1.66972800e-02 -9.45636704e-04  9.45636704e-04 -9.59428081e-01 
 1.66982800e-02 -9.47661472e-04  9.47661472e-04 -9.59501853e-01 
 1.66992800e-02 -9.49648829e-04  9.49648829e-04 -9.59574700e-01 
 1.67002800e-02 -9.51598695e-04  9.51598695e-04 -9.59645487e-01 
 1.67012800e-02 -9.53510994e-04  9.53510994e-04 -9.59715359e-01 
 1.67022800e-02 -9.55385650e-04  9.55385650e-04 -9.59783179e-01 
 1.67032800e-02 -9.57222588e-04  9.57222588e-04 -9.59850094e-01 
 1.67042800e-02 -9.59021737e-04  9.59021737e-04 -9.59914964e-01 
 1.67052800e-02 -9.60783026e-04  9.60783026e-04 -9.59978939e-01 
 1.67062800e-02 -9.62506385e-04  9.62506385e-04 -9.60040875e-01 
 1.67072800e-02 -9.64191745e-04  9.64191745e-04 -9.60101925e-01 
 1.67082800e-02 -9.65839041e-04  9.65839041e-04 -9.60160943e-01 
 1.67092800e-02 -9.67448207e-04  9.67448207e-04 -9.60219084e-01 
 1.67102800e-02 -9.69019180e-04  9.69019180e-04 -9.60275198e-01 
 1.67112800e-02 -9.70551898e-04  9.70551898e-04 -9.60330444e-01 
 1.67122800e-02 -9.72046300e-04  9.72046300e-04 -9.60383668e-01 
 1.67132800e-02 -9.73502327e-04  9.73502327e-04 -9.60436033e-01 
 1.67142800e-02 -9.74919922e-04  9.74919922e-04 -9.60486381e-01 
 1.67152800e-02 -9.76299029e-04  9.76299029e-04 -9.60535876e-01 
 1.67162800e-02 -9.77639593e-04  9.77639593e-04 -9.60583359e-01 
 1.67172800e-02 -9.78941562e-04  9.78941562e-04 -9.60629999e-01 
 1.67182800e-02 -9.80204884e-04  9.80204884e-04 -9.60674629e-01 
 1.67192800e-02 -9.81429509e-04  9.81429509e-04 -9.60718423e-01 
 1.67202800e-02 -9.82615389e-04  9.82615389e-04 -9.60760211e-01 
 1.67212800e-02 -9.83762477e-04  9.83762477e-04 -9.60801170e-01 
 1.67222800e-02 -9.84870727e-04  9.84870727e-04 -9.60840127e-01 
 1.67232800e-02 -9.85940097e-04  9.85940097e-04 -9.60878261e-01 
 1.67242800e-02 -9.86970543e-04  9.86970543e-04 -9.60914396e-01 
 1.67252800e-02 -9.87962026e-04  9.87962026e-04 -9.60949714e-01 
 1.67262800e-02 -9.88914505e-04  9.88914505e-04 -9.60983036e-01 
 1.67272800e-02 -9.89827944e-04  9.89827944e-04 -9.61015547e-01 
 1.67282800e-02 -9.90702306e-04  9.90702306e-04 -9.61046064e-01 
 1.67292800e-02 -9.91537557e-04  9.91537557e-04 -9.61075775e-01 
 1.67302800e-02 -9.92333664e-04  9.92333664e-04 -9.61103494e-01 
 1.67312800e-02 -9.93090595e-04  9.93090595e-04 -9.61130412e-01 
 1.67322800e-02 -9.93808320e-04  9.93808320e-04 -9.61155341e-01 
 1.67332800e-02 -9.94486812e-04  9.94486812e-04 -9.61179473e-01 
 1.67342800e-02 -9.95126043e-04  9.95126043e-04 -9.61201616e-01 
 1.67352800e-02 -9.95725988e-04  9.95725988e-04 -9.61222968e-01 
 1.67362800e-02 -9.96286623e-04  9.96286623e-04 -9.61242332e-01 
 1.67372800e-02 -9.96807927e-04  9.96807927e-04 -9.61260908e-01 
 1.67382800e-02 -9.97289879e-04  9.97289879e-04 -9.61277497e-01 
 1.67392800e-02 -9.97732459e-04  9.97732459e-04 -9.61293302e-01 
 1.67402800e-02 -9.98135651e-04  9.98135651e-04 -9.61307121e-01 
 1.67412800e-02 -9.98499438e-04  9.98499438e-04 -9.61320158e-01 
 1.67422800e-02 -9.98823805e-04  9.98823805e-04 -9.61331210e-01 
 1.67432800e-02 -9.99108741e-04  9.99108741e-04 -9.61341483e-01 
 1.67442800e-02 -9.99354234e-04  9.99354234e-04 -9.61349770e-01 
 1.67452800e-02 -9.99560274e-04  9.99560274e-04 -9.61357281e-01 
 1.67462800e-02 -9.99726853e-04  9.99726853e-04 -9.61362805e-01 
 1.67472800e-02 -9.99853965e-04  9.99853965e-04 -9.61367556e-01 
 1.67482800e-02 -9.99941604e-04  9.99941604e-04 -9.61370319e-01 
 1.67492800e-02 -9.99989767e-04  9.99989767e-04 -9.61372311e-01 
 1.67502800e-02 -9.99998452e-04  9.99998452e-04 -9.61372313e-01 
 1.67512800e-02 -9.99967659e-04  9.99967659e-04 -9.61371546e-01 
 1.67522800e-02 -9.99897389e-04  9.99897389e-04 -9.61368788e-01 
 1.67532800e-02 -9.99787645e-04  9.99787645e-04 -9.61365262e-01 
 1.67542800e-02 -9.99638431e-04  9.99638431e-04 -9.61359743e-01 
 1.67552800e-02 -9.99449753e-04  9.99449753e-04 -9.61353458e-01 
 1.67562800e-02 -9.99221618e-04  9.99221618e-04 -9.61345176e-01 
 1.67572800e-02 -9.98954036e-04  9.98954036e-04 -9.61336129e-01 
 1.67582800e-02 -9.98647017e-04  9.98647017e-04 -9.61325084e-01 
 1.67592800e-02 -9.98300572e-04  9.98300572e-04 -9.61313273e-01 
 1.67602800e-02 -9.97914717e-04  9.97914717e-04 -9.61299460e-01 
 1.67612800e-02 -9.97489466e-04  9.97489466e-04 -9.61284883e-01 
 1.67622800e-02 -9.97024835e-04  9.97024835e-04 -9.61268301e-01 
 1.67632800e-02 -9.96520844e-04  9.96520844e-04 -9.61250953e-01 
 1.67642800e-02 -9.95977512e-04  9.95977512e-04 -9.61231597e-01 
 1.67652800e-02 -9.95394860e-04  9.95394860e-04 -9.61211475e-01 
 1.67662800e-02 -9.94772912e-04  9.94772912e-04 -9.61189340e-01 
 1.67672800e-02 -9.94111692e-04  9.94111692e-04 -9.61166439e-01 
 1.67682800e-02 -9.93411226e-04  9.93411226e-04 -9.61141521e-01 
 1.67692800e-02 -9.92671541e-04  9.92671541e-04 -9.61115835e-01 
 1.67702800e-02 -9.91892668e-04  9.91892668e-04 -9.61088127e-01 
 1.67712800e-02 -9.91074637e-04  9.91074637e-04 -9.61059650e-01 
 1.67722800e-02 -9.90217480e-04  9.90217480e-04 -9.61029146e-01 
 1.67732800e-02 -9.89321230e-04  9.89321230e-04 -9.60997871e-01 
 1.67742800e-02 -9.88385924e-04  9.88385924e-04 -9.60964564e-01 
 1.67752800e-02 -9.87411598e-04  9.87411598e-04 -9.60930484e-01 
 1.67762800e-02 -9.86398291e-04  9.86398291e-04 -9.60894364e-01 
 1.67772800e-02 -9.85346043e-04  9.85346043e-04 -9.60857470e-01 
 1.67782800e-02 -9.84254894e-04  9.84254894e-04 -9.60818531e-01 
 1.67792800e-02 -9.83124889e-04  9.83124889e-04 -9.60778814e-01 
 1.67802800e-02 -9.81956072e-04  9.81956072e-04 -9.60737046e-01 
 1.67812800e-02 -9.80748489e-04  9.80748489e-04 -9.60694497e-01 
 1.67822800e-02 -9.79502188e-04  9.79502188e-04 -9.60649888e-01 
 1.67832800e-02 -9.78217218e-04  9.78217218e-04 -9.60604496e-01 
 1.67842800e-02 -9.76893629e-04  9.76893629e-04 -9.60557038e-01 
 1.67852800e-02 -9.75531474e-04  9.75531474e-04 -9.60508792e-01 
 1.67862800e-02 -9.74130807e-04  9.74130807e-04 -9.60458471e-01 
 1.67872800e-02 -9.72691683e-04  9.72691683e-04 -9.60407359e-01 
 1.67882800e-02 -9.71214159e-04  9.71214159e-04 -9.60354165e-01 
 1.67892800e-02 -9.69698293e-04  9.69698293e-04 -9.60300175e-01 
 1.67902800e-02 -9.68144144e-04  9.68144144e-04 -9.60244093e-01 
 1.67912800e-02 -9.66551775e-04  9.66551775e-04 -9.60187211e-01 
 1.67922800e-02 -9.64921249e-04  9.64921249e-04 -9.60128229e-01 
 1.67932800e-02 -9.63252629e-04  9.63252629e-04 -9.60068441e-01 
 1.67942800e-02 -9.61545981e-04  9.61545981e-04 -9.60006543e-01 
 1.67952800e-02 -9.59801373e-04  9.59801373e-04 -9.59943835e-01 
 1.67962800e-02 -9.58018874e-04  9.58018874e-04 -9.59879006e-01 
 1.67972800e-02 -9.56198554e-04  9.56198554e-04 -9.59813362e-01 
 1.67982800e-02 -9.54340484e-04  9.54340484e-04 -9.59745587e-01 
 1.67992800e-02 -9.52444740e-04  9.52444740e-04 -9.59676989e-01 
 1.68002800e-02 -9.50511394e-04  9.50511394e-04 -9.59606250e-01 
 1.68012800e-02 -9.48540523e-04  9.48540523e-04 -9.59534683e-01 
 1.68022800e-02 -9.46532206e-04  9.46532206e-04 -9.59460963e-01 
 1.68032800e-02 -9.44486521e-04  9.44486521e-04 -9.59386408e-01 
 1.68042800e-02 -9.42403550e-04  9.42403550e-04 -9.59309688e-01 
 1.68052800e-02 -9.40283374e-04  9.40283374e-04 -9.59232125e-01 
 1.68062800e-02 -9.38126078e-04  9.38126078e-04 -9.59152386e-01 
 1.68072800e-02 -9.35931746e-04  9.35931746e-04 -9.59071797e-01 
 1.68082800e-02 -9.33700464e-04  9.33700464e-04 -9.58989018e-01 
 1.68092800e-02 -9.31432322e-04  9.31432322e-04 -9.58905382e-01 
 1.68102800e-02 -9.29127409e-04  9.29127409e-04 -9.58819542e-01 
 1.68112800e-02 -9.26785815e-04  9.26785815e-04 -9.58732837e-01 
 1.68122800e-02 -9.24407633e-04  9.24407633e-04 -9.58643915e-01 
 1.68132800e-02 -9.21992958e-04  9.21992958e-04 -9.58554118e-01 
 1.68142800e-02 -9.19541883e-04  9.19541883e-04 -9.58462090e-01 
 1.68152800e-02 -9.17054507e-04  9.17054507e-04 -9.58369178e-01 
 1.68162800e-02 -9.14530927e-04  9.14530927e-04 -9.58274020e-01 
 1.68172800e-02 -9.11971242e-04  9.11971242e-04 -9.58177970e-01 
 1.68182800e-02 -9.09375555e-04  9.09375555e-04 -9.58079657e-01 
 1.68192800e-02 -9.06743967e-04  9.06743967e-04 -9.57980441e-01 
 1.68202800e-02 -9.04076583e-04  9.04076583e-04 -9.57878948e-01 
 1.68212800e-02 -9.01373507e-04  9.01373507e-04 -9.57776542e-01 
 1.68222800e-02 -8.98634846e-04  8.98634846e-04 -9.57671840e-01 
 1.68232800e-02 -8.95860709e-04  8.95860709e-04 -9.57566216e-01 
 1.68242800e-02 -8.93051204e-04  8.93051204e-04 -9.57458278e-01 
 1.68252800e-02 -8.90206444e-04  8.90206444e-04 -9.57349406e-01 
 1.68262800e-02 -8.87326540e-04  8.87326540e-04 -9.57238204e-01 
 1.68272800e-02 -8.84411605e-04  8.84411605e-04 -9.57126056e-01 
 1.68282800e-02 -8.81461756e-04  8.81461756e-04 -9.57011558e-01 
 1.68292800e-02 -8.78477108e-04  8.78477108e-04 -9.56896102e-01 
 1.68302800e-02 -8.75457779e-04  8.75457779e-04 -9.56778277e-01 
 1.68312800e-02 -8.72403889e-04  8.72403889e-04 -9.56659481e-01 
 1.68322800e-02 -8.69315557e-04  8.69315557e-04 -9.56538297e-01 
 1.68332800e-02 -8.66192907e-04  8.66192907e-04 -9.56416128e-01 
 1.68342800e-02 -8.63036060e-04  8.63036060e-04 -9.56291551e-01 
 1.68352800e-02 -8.59845143e-04  8.59845143e-04 -9.56165974e-01 
 1.68362800e-02 -8.56620280e-04  8.56620280e-04 -9.56037968e-01 
 1.68372800e-02 -8.53361600e-04  8.53361600e-04 -9.55908948e-01 
 1.68382800e-02 -8.50069230e-04  8.50069230e-04 -9.55777475e-01 
 1.68392800e-02 -8.46743301e-04  8.46743301e-04 -9.55644974e-01 
 1.68402800e-02 -8.43383944e-04  8.43383944e-04 -9.55509998e-01 
 1.68412800e-02 -8.39991291e-04  8.39991291e-04 -9.55373978e-01 
 1.68422800e-02 -8.36565477e-04  8.36565477e-04 -9.55235458e-01 
 1.68432800e-02 -8.33106637e-04  8.33106637e-04 -9.55095878e-01 
 1.68442800e-02 -8.29614908e-04  8.29614908e-04 -9.54953774e-01 
 1.68452800e-02 -8.26090426e-04  8.26090426e-04 -9.54810593e-01 
 1.68462800e-02 -8.22533332e-04  8.22533332e-04 -9.54664861e-01 
 1.68472800e-02 -8.18943766e-04  8.18943766e-04 -9.54518035e-01 
 1.68482800e-02 -8.15321869e-04  8.15321869e-04 -9.54368632e-01 
 1.68492800e-02 -8.11667785e-04  8.11667785e-04 -9.54218115e-01 
 1.68502800e-02 -8.07981657e-04  8.07981657e-04 -9.54064994e-01 
 1.68512800e-02 -8.04263632e-04  8.04263632e-04 -9.53910740e-01 
 1.68522800e-02 -8.00513856e-04  8.00513856e-04 -9.53753853e-01 
 1.68532800e-02 -7.96732476e-04  7.96732476e-04 -9.53595813e-01 
 1.68542800e-02 -7.92919644e-04  7.92919644e-04 -9.53435111e-01 
 1.68552800e-02 -7.89075508e-04  7.89075508e-04 -9.53273234e-01 
 1.68562800e-02 -7.85200220e-04  7.85200220e-04 -9.53108664e-01 
 1.68572800e-02 -7.81293935e-04  7.81293935e-04 -9.52942898e-01 
 1.68582800e-02 -7.77356805e-04  7.77356805e-04 -9.52774406e-01 
 1.68592800e-02 -7.73388987e-04  7.73388987e-04 -9.52604695e-01 
 1.68602800e-02 -7.69390636e-04  7.69390636e-04 -9.52432225e-01 
 1.68612800e-02 -7.65361911e-04  7.65361911e-04 -9.52258512e-01 
 1.68622800e-02 -7.61302971e-04  7.61302971e-04 -9.52082005e-01 
 1.68632800e-02 -7.57213977e-04  7.57213977e-04 -9.51904231e-01 
 1.68642800e-02 -7.53095088e-04  7.53095088e-04 -9.51723626e-01 
 1.68652800e-02 -7.48946469e-04  7.48946469e-04 -9.51541728e-01 
 1.68662800e-02 -7.44768282e-04  7.44768282e-04 -9.51356962e-01 
 1.68672800e-02 -7.40560694e-04  7.40560694e-04 -9.51170875e-01 
 1.68682800e-02 -7.36323869e-04  7.36323869e-04 -9.50981881e-01 
 1.68692800e-02 -7.32057976e-04  7.32057976e-04 -9.50791537e-01 
 1.68702800e-02 -7.27763182e-04  7.27763182e-04 -9.50598246e-01 
 1.68712800e-02 -7.23439657e-04  7.23439657e-04 -9.50403575e-01 
 1.68722800e-02 -7.19087572e-04  7.19087572e-04 -9.50205913e-01 
 1.68732800e-02 -7.14707099e-04  7.14707099e-04 -9.50006841e-01 
 1.68742800e-02 -7.10298410e-04  7.10298410e-04 -9.49804733e-01 
 1.68752800e-02 -7.05861680e-04  7.05861680e-04 -9.49601182e-01 
 1.68762800e-02 -7.01397084e-04  7.01397084e-04 -9.49394550e-01 
 1.68772800e-02 -6.96904798e-04  6.96904798e-04 -9.49186439e-01 
 1.68782800e-02 -6.92384999e-04  6.92384999e-04 -9.48975199e-01 
 1.68792800e-02 -6.87837866e-04  6.87837866e-04 -9.48762444e-01 
 1.68802800e-02 -6.83263579e-04  6.83263579e-04 -9.48546508e-01 
 1.68812800e-02 -6.78662317e-04  6.78662317e-04 -9.48329019e-01 
 1.68822800e-02 -6.74034263e-04  6.74034263e-04 -9.48108297e-01 
 1.68832800e-02 -6.69379599e-04  6.69379599e-04 -9.47885982e-01 
 1.68842800e-02 -6.64698509e-04  6.64698509e-04 -9.47660377e-01 
 1.68852800e-02 -6.59991178e-04  6.59991178e-04 -9.47433137e-01 
 1.68862800e-02 -6.55257792e-04  6.55257792e-04 -9.47202549e-01 
 1.68872800e-02 -6.50498537e-04  6.50498537e-04 -9.46970282e-01 
 1.68882800e-02 -6.45713602e-04  6.45713602e-04 -9.46734604e-01 
 1.68892800e-02 -6.40903175e-04  6.40903175e-04 -9.46497201e-01 
 1.68902800e-02 -6.36067446e-04  6.36067446e-04 -9.46256323e-01 
 1.68912800e-02 -6.31206607e-04  6.31206607e-04 -9.46013670e-01 
 1.68922800e-02 -6.26320848e-04  6.26320848e-04 -9.45767474e-01 
 1.68932800e-02 -6.21410364e-04  6.21410364e-04 -9.45519450e-01 
 1.68942800e-02 -6.16475347e-04  6.16475347e-04 -9.45267812e-01 
 1.68952800e-02 -6.11515993e-04  6.11515993e-04 -9.45014290e-01 
 1.68962800e-02 -6.06532497e-04  6.06532497e-04 -9.44757078e-01 
 1.68972800e-02 -6.01525056e-04  6.01525056e-04 -9.44497924e-01 
 1.68982800e-02 -5.96493868e-04  5.96493868e-04 -9.44235000e-01 
 1.68992800e-02 -5.91439132e-04  5.91439132e-04 -9.43970072e-01 
 1.69002800e-02 -5.86361046e-04  5.86361046e-04 -9.43701289e-01 
 1.69012800e-02 -5.81259812e-04  5.81259812e-04 -9.43430434e-01 
 1.69022800e-02 -5.76135631e-04  5.76135631e-04 -9.43155637e-01 
 1.69032800e-02 -5.70988705e-04  5.70988705e-04 -9.42878697e-01 
 1.69042800e-02 -5.65819238e-04  5.65819238e-04 -9.42597719e-01 
 1.69052800e-02 -5.60627433e-04  5.60627433e-04 -9.42314522e-01 
 1.69062800e-02 -5.55413495e-04  5.55413495e-04 -9.42027187e-01 
 1.69072800e-02 -5.50177630e-04  5.50177630e-04 -9.41737553e-01 
 1.69082800e-02 -5.44920046e-04  5.44920046e-04 -9.41443673e-01 
 1.69092800e-02 -5.39640949e-04  5.39640949e-04 -9.41147407e-01 
 1.69102800e-02 -5.34340547e-04  5.34340547e-04 -9.40846782e-01 
 1.69112800e-02 -5.29019051e-04  5.29019051e-04 -9.40543678e-01 
 1.69122800e-02 -5.23676670e-04  5.23676670e-04 -9.40236093e-01 
 1.69132800e-02 -5.18313616e-04  5.18313616e-04 -9.39925929e-01 
 1.69142800e-02 -5.12930099e-04  5.12930099e-04 -9.39611154e-01 
 1.69152800e-02 -5.07526332e-04  5.07526332e-04 -9.39293692e-01 
 1.69162800e-02 -5.02102530e-04  5.02102530e-04 -9.38971481e-01 
 1.69172800e-02 -4.96658905e-04  4.96658905e-04 -9.38646465e-01 
 1.69182800e-02 -4.91195673e-04  4.91195673e-04 -9.38316550e-01 
 1.69192800e-02 -4.85713049e-04  4.85713049e-04 -9.37983706e-01 
 1.69202800e-02 -4.80211250e-04  4.80211250e-04 -9.37645801e-01 
 1.69212800e-02 -4.74690493e-04  4.74690493e-04 -9.37304831e-01 
 1.69222800e-02 -4.69150997e-04  4.69150997e-04 -9.36958626e-01 
 1.69232800e-02 -4.63592979e-04  4.63592979e-04 -9.36609207e-01 
 1.69242800e-02 -4.58016659e-04  4.58016659e-04 -9.36254365e-01 
 1.69252800e-02 -4.52422257e-04  4.52422257e-04 -9.35896148e-01 
 1.69262800e-02 -4.46809995e-04  4.46809995e-04 -9.35532304e-01 
 1.69272800e-02 -4.41180093e-04  4.41180093e-04 -9.35164908e-01 
 1.69282800e-02 -4.35532775e-04  4.35532775e-04 -9.34791662e-01 
 1.69292800e-02 -4.29868262e-04  4.29868262e-04 -9.34414671e-01 
 1.69302800e-02 -4.24186779e-04  4.24186779e-04 -9.34031587e-01 
 1.69312800e-02 -4.18488549e-04  4.18488549e-04 -9.33644545e-01 
 1.69322800e-02 -4.12773799e-04  4.12773799e-04 -9.33251145e-01 
 1.69332800e-02 -4.07042752e-04  4.07042752e-04 -9.32853551e-01 
 1.69342800e-02 -4.01295637e-04  4.01295637e-04 -9.32449306e-01 
 1.69352800e-02 -3.95532679e-04  3.95532679e-04 -9.32040607e-01 
