 frequency       v(out)          v(out)         
 5.82103218e+00 -3.07351458e+03  2.87661424e-03 
 5.85463736e+00 -3.07351458e+03  2.89322112e-03 
 5.88843655e+00 -3.07351458e+03  2.90992386e-03 
 5.92243087e+00 -3.07351458e+03  2.92672304e-03 
 5.95662144e+00 -3.07351458e+03  2.94361919e-03 
 5.99100939e+00 -3.07351458e+03  2.96061289e-03 
 6.02559586e+00 -3.07351458e+03  2.97770470e-03 
 6.06038201e+00 -3.07351458e+03  2.99489517e-03 
 6.09536897e+00 -3.07351458e+03  3.01218489e-03 
 6.13055792e+00 -3.07351458e+03  3.02957443e-03 
 6.16595002e+00 -3.07351458e+03  3.04706435e-03 
 6.20154644e+00 -3.07351458e+03  3.06465524e-03 
 6.23734835e+00 -3.07351458e+03  3.08234769e-03 
 6.27335696e+00 -3.07351458e+03  3.10014228e-03 
 6.30957344e+00 -3.07351458e+03  3.11803960e-03 
 6.34599901e+00 -3.07351458e+03  3.13604024e-03 
 6.38263486e+00 -3.07351458e+03  3.15414479e-03 
 6.41948222e+00 -3.07351458e+03  3.17235387e-03 
 6.45654229e+00 -3.07351458e+03  3.19066807e-03 
 6.49381632e+00 -3.07351458e+03  3.20908800e-03 
 6.53130553e+00 -3.07351458e+03  3.22761426e-03 
 6.56901116e+00 -3.07351458e+03  3.24624748e-03 
 6.60693448e+00 -3.07351458e+03  3.26498828e-03 
 6.64507673e+00 -3.07351458e+03  3.28383726e-03 
 6.68343918e+00 -3.07351458e+03  3.30279506e-03 
 6.72202309e+00 -3.07351458e+03  3.32186230e-03 
 6.76082975e+00 -3.07351458e+03  3.34103962e-03 
 6.79986045e+00 -3.07351458e+03  3.36032765e-03 
 6.83911647e+00 -3.07351458e+03  3.37972704e-03 
 6.87859912e+00 -3.07351458e+03  3.39923841e-03 
 6.91830971e+00 -3.07351458e+03  3.41886243e-03 
 6.95824955e+00 -3.07351458e+03  3.43859974e-03 
 6.99841996e+00 -3.07351458e+03  3.45845099e-03 
 7.03882228e+00 -3.07351458e+03  3.47841685e-03 
 7.07945784e+00 -3.07351458e+03  3.49849797e-03 
 7.12032800e+00 -3.07351458e+03  3.51869502e-03 
 7.16143410e+00 -3.07351458e+03  3.53900867e-03 
 7.20277751e+00 -3.07351458e+03  3.55943959e-03 
 7.24435960e+00 -3.07351458e+03  3.57998845e-03 
 7.28618175e+00 -3.07351458e+03  3.60065595e-03 
 7.32824533e+00 -3.07351458e+03  3.62144277e-03 
 7.37055175e+00 -3.07351458e+03  3.64234958e-03 
 7.41310241e+00 -3.07351458e+03  3.66337710e-03 
 7.45589872e+00 -3.07351458e+03  3.68452600e-03 
 7.49894209e+00 -3.07351458e+03  3.70579701e-03 
 7.54223396e+00 -3.07351458e+03  3.72719081e-03 
 7.58577575e+00 -3.07351458e+03  3.74870811e-03 
 7.62956891e+00 -3.07351458e+03  3.77034964e-03 
 7.67361489e+00 -3.07351458e+03  3.79211611e-03 
 7.71791516e+00 -3.07351458e+03  3.81400823e-03 
 7.76247117e+00 -3.07351458e+03  3.83602674e-03 
 7.80728440e+00 -3.07351458e+03  3.85817237e-03 
 7.85235635e+00 -3.07351458e+03  3.88044584e-03 
 7.89768849e+00 -3.07351458e+03  3.90284790e-03 
 7.94328235e+00 -3.07351458e+03  3.92537928e-03 
 7.98913942e+00 -3.07351458e+03  3.94804074e-03 
 8.03526122e+00 -3.07351458e+03  3.97083303e-03 
 8.08164929e+00 -3.07351458e+03  3.99375690e-03 
 8.12830516e+00 -3.07351458e+03  4.01681311e-03 
 8.17523038e+00 -3.07351458e+03  4.04000243e-03 
 8.22242650e+00 -3.07351458e+03  4.06332562e-03 
 8.26989509e+00 -3.07351458e+03  4.08678345e-03 
 8.31763771e+00 -3.07351458e+03  4.11037671e-03 
 8.36565596e+00 -3.07351458e+03  4.13410617e-03 
 8.41395142e+00 -3.07351458e+03  4.15797263e-03 
 8.46252569e+00 -3.07351458e+03  4.18197687e-03 
 8.51138038e+00 -3.07351458e+03  4.20611968e-03 
 8.56051712e+00 -3.07351458e+03  4.23040188e-03 
 8.60993752e+00 -3.07351458e+03  4.25482425e-03 
 8.65964323e+00 -3.07351458e+03  4.27938762e-03 
 8.70963590e+00 -3.07351458e+03  4.30409280e-03 
 8.75991718e+00 -3.07351458e+03  4.32894059e-03 
 8.81048873e+00 -3.07351458e+03  4.35393184e-03 
 8.86135224e+00 -3.07351458e+03  4.37906736e-03 
 8.91250938e+00 -3.07351458e+03  4.40434800e-03 
 8.96396186e+00 -3.07351458e+03  4.42977457e-03 
 9.01571138e+00 -3.07351458e+03  4.45534794e-03 
 9.06775965e+00 -3.07351458e+03  4.48106895e-03 
 9.12010839e+00 -3.07351458e+03  4.50693844e-03 
 9.17275935e+00 -3.07351458e+03  4.53295728e-03 
 9.22571427e+00 -3.07351458e+03  4.55912633e-03 
 9.27897490e+00 -3.07351458e+03  4.58544645e-03 
 9.33254301e+00 -3.07351458e+03  4.61191852e-03 
 9.38642037e+00 -3.07351458e+03  4.63854342e-03 
 9.44060876e+00 -3.07351458e+03  4.66532202e-03 
 9.49510999e+00 -3.07351458e+03  4.69225522e-03 
 9.54992586e+00 -3.07351458e+03  4.71934390e-03 
