 frequency       v(finalp,finaln) v(finalp,finaln)
 6.45654229e+09 -3.50394761e+03  1.93591068e+03 
 6.60693448e+09 -3.47962102e+03  1.97547512e+03 
 6.76082975e+09 -3.45426634e+03  2.01562197e+03 
 6.91830971e+09 -3.42784305e+03  2.05634464e+03 
 7.07945784e+09 -3.40030920e+03  2.09763518e+03 
 7.24435960e+09 -3.37162138e+03  2.13948418e+03 
 7.41310241e+09 -3.34173469e+03  2.18188067e+03 
 7.58577575e+09 -3.31060273e+03  2.22481196e+03 
 7.76247117e+09 -3.27817751e+03  2.26826351e+03 
 7.94328235e+09 -3.24440952e+03  2.31221883e+03 
 8.12830516e+09 -3.20924761e+03  2.35665928e+03 
 8.31763771e+09 -3.17263904e+03  2.40156393e+03 
 8.51138038e+09 -3.13452943e+03  2.44690936e+03 
 8.70963590e+09 -3.09486278e+03  2.49266951e+03 
 8.91250938e+09 -3.05358147e+03  2.53881545e+03 
 9.12010839e+09 -3.01062622e+03  2.58531519e+03 
 9.33254301e+09 -2.96593619e+03  2.63213344e+03 
 9.54992586e+09 -2.91944893e+03  2.67923136e+03 
 9.77237221e+09 -2.87110049e+03  2.72656636e+03 
 1.00000000e+10 -2.82082541e+03  2.77409176e+03 
 1.02329299e+10 -2.76855683e+03  2.82175655e+03 
 1.04712855e+10 -2.71422657e+03  2.86950509e+03 
 1.07151931e+10 -2.65776523e+03  2.91727678e+03 
 1.09647820e+10 -2.59910231e+03  2.96500573e+03 
 1.12201845e+10 -2.53816637e+03  3.01262043e+03 
 1.14815362e+10 -2.47488521e+03  3.06004335e+03 
 1.17489755e+10 -2.40918608e+03  3.10719059e+03 
 1.20226443e+10 -2.34099588e+03  3.15397146e+03 
 1.23026877e+10 -2.27024149e+03  3.20028808e+03 
 1.25892541e+10 -2.19685005e+03  3.24603492e+03 
 1.28824955e+10 -2.12074932e+03  3.29109839e+03 
 1.31825674e+10 -2.04186810e+03  3.33535635e+03 
 1.34896288e+10 -1.96013668e+03  3.37867764e+03 
 1.38038426e+10 -1.87548737e+03  3.42092159e+03 
 1.41253754e+10 -1.78785507e+03  3.46193754e+03 
 1.44543977e+10 -1.69717791e+03  3.50156431e+03 
 1.47910839e+10 -1.60339804e+03  3.53962971e+03 
 1.51356125e+10 -1.50646239e+03  3.57595002e+03 
 1.54881662e+10 -1.40632360e+03  3.61032952e+03 
 1.58489319e+10 -1.30294107e+03  3.64255998e+03 
 1.62181010e+10 -1.19628202e+03  3.67242018e+03 
 1.65958691e+10 -1.08632280e+03  3.69967552e+03 
 1.69824365e+10 -9.73050246e+02  3.72407759e+03 
 1.73780083e+10 -8.56463188e+02  3.74536383e+03 
 1.77827941e+10 -7.36574153e+02  3.76325729e+03 
