 time            v(bufinp)       v(bufinn)       v(outp)         v(outn)        
 8.31400000e-11  1.89978953e+00  1.70021047e+00  2.55542106e+00  2.82944462e+00 
 8.36400000e-11  1.90033355e+00  1.69966645e+00  2.55465236e+00  2.83021415e+00 
 8.41400000e-11  1.90087659e+00  1.69912341e+00  2.55388558e+00  2.83098175e+00 
 8.46400000e-11  1.90141863e+00  1.69858137e+00  2.55312073e+00  2.83174739e+00 
 8.51400000e-11  1.90195967e+00  1.69804033e+00  2.55235783e+00  2.83251108e+00 
 8.56400000e-11  1.90249971e+00  1.69750029e+00  2.55159688e+00  2.83327279e+00 
 8.61400000e-11  1.90303873e+00  1.69696127e+00  2.55083789e+00  2.83403253e+00 
 8.66400000e-11  1.90357674e+00  1.69642326e+00  2.55008089e+00  2.83479026e+00 
 8.71400000e-11  1.90411372e+00  1.69588628e+00  2.54932587e+00  2.83554599e+00 
 8.76400000e-11  1.90464968e+00  1.69535032e+00  2.54857286e+00  2.83629970e+00 
 8.81400000e-11  1.90518460e+00  1.69481540e+00  2.54782186e+00  2.83705138e+00 
 8.86400000e-11  1.90571849e+00  1.69428151e+00  2.54707288e+00  2.83780102e+00 
 8.91400000e-11  1.90625133e+00  1.69374867e+00  2.54632594e+00  2.83854860e+00 
 8.96400000e-11  1.90678312e+00  1.69321688e+00  2.54558105e+00  2.83929412e+00 
 9.01400000e-11  1.90731386e+00  1.69268614e+00  2.54483822e+00  2.84003756e+00 
 9.06400000e-11  1.90784354e+00  1.69215646e+00  2.54409746e+00  2.84077892e+00 
 9.11400000e-11  1.90837216e+00  1.69162784e+00  2.54335879e+00  2.84151817e+00 
 9.16400000e-11  1.90889970e+00  1.69110030e+00  2.54262221e+00  2.84225531e+00 
 9.21400000e-11  1.90942617e+00  1.69057383e+00  2.54188773e+00  2.84299033e+00 
 9.26400000e-11  1.90995156e+00  1.69004844e+00  2.54115538e+00  2.84372321e+00 
 9.31400000e-11  1.91047587e+00  1.68952413e+00  2.54042515e+00  2.84445395e+00 
 9.36400000e-11  1.91099909e+00  1.68900091e+00  2.53969707e+00  2.84518253e+00 
 9.41400000e-11  1.91152121e+00  1.68847879e+00  2.53897114e+00  2.84590895e+00 
 9.46400000e-11  1.91204223e+00  1.68795777e+00  2.53824738e+00  2.84663318e+00 
 9.51400000e-11  1.91256214e+00  1.68743786e+00  2.53752579e+00  2.84735522e+00 
 9.56400000e-11  1.91308094e+00  1.68691906e+00  2.53680639e+00  2.84807506e+00 
 9.61400000e-11  1.91359863e+00  1.68640137e+00  2.53608919e+00  2.84879269e+00 
 9.66400000e-11  1.91411519e+00  1.68588481e+00  2.53537420e+00  2.84950810e+00 
 9.71400000e-11  1.91463063e+00  1.68536937e+00  2.53466144e+00  2.85022126e+00 
 9.76400000e-11  1.91514494e+00  1.68485506e+00  2.53395091e+00  2.85093218e+00 
 9.81400000e-11  1.91565811e+00  1.68434189e+00  2.53324262e+00  2.85164085e+00 
 9.86400000e-11  1.91617014e+00  1.68382986e+00  2.53253660e+00  2.85234724e+00 
 9.91400000e-11  1.91668103e+00  1.68331897e+00  2.53183284e+00  2.85305135e+00 
 9.96400000e-11  1.91719076e+00  1.68280924e+00  2.53113136e+00  2.85375318e+00 
 1.00140000e-10  1.91769933e+00  1.68230067e+00  2.53043218e+00  2.85445270e+00 
 1.00640000e-10  1.91820675e+00  1.68179325e+00  2.52973530e+00  2.85514991e+00 
 1.01140000e-10  1.91871300e+00  1.68128700e+00  2.52904074e+00  2.85584480e+00 
 1.01640000e-10  1.91921807e+00  1.68078193e+00  2.52834850e+00  2.85653735e+00 
 1.02140000e-10  1.91972197e+00  1.68027803e+00  2.52765861e+00  2.85722756e+00 
 1.02640000e-10  1.92022469e+00  1.67977531e+00  2.52697106e+00  2.85791541e+00 
 1.03140000e-10  1.92072622e+00  1.67927378e+00  2.52628587e+00  2.85860089e+00 
 1.03640000e-10  1.92122656e+00  1.67877344e+00  2.52560305e+00  2.85928400e+00 
 1.04140000e-10  1.92172570e+00  1.67827430e+00  2.52492262e+00  2.85996472e+00 
 1.04640000e-10  1.92222364e+00  1.67777636e+00  2.52424458e+00  2.86064304e+00 
 1.05140000e-10  1.92272037e+00  1.67727963e+00  2.52356895e+00  2.86131896e+00 
 1.05640000e-10  1.92321590e+00  1.67678410e+00  2.52289574e+00  2.86199245e+00 
 1.06140000e-10  1.92371021e+00  1.67628979e+00  2.52222495e+00  2.86266351e+00 
 1.06640000e-10  1.92420329e+00  1.67579671e+00  2.52155661e+00  2.86333214e+00 
 1.07140000e-10  1.92469515e+00  1.67530485e+00  2.52089071e+00  2.86399831e+00 
 1.07640000e-10  1.92518578e+00  1.67481422e+00  2.52022727e+00  2.86466202e+00 
 1.08140000e-10  1.92567518e+00  1.67432482e+00  2.51956631e+00  2.86532326e+00 
 1.08640000e-10  1.92616333e+00  1.67383667e+00  2.51890783e+00  2.86598202e+00 
 1.09140000e-10  1.92665024e+00  1.67334976e+00  2.51825184e+00  2.86663828e+00 
