 time            v(finalp)       v(finaln)      
 3.45050000e-10  2.67927967e+00  2.92088579e+00 
 3.46050000e-10  2.67198666e+00  2.92947942e+00 
 3.47050000e-10  2.66683924e+00  2.93577133e+00 
 3.48050000e-10  2.66360575e+00  2.93995879e+00 
 3.49050000e-10  2.66203299e+00  2.94229727e+00 
 3.50050000e-10  2.66185619e+00  2.94305976e+00 
 3.51050000e-10  2.66281538e+00  2.94252541e+00 
 3.52050000e-10  2.66466567e+00  2.94096685e+00 
 3.53050000e-10  2.66718430e+00  2.93863997e+00 
 3.54050000e-10  2.67017474e+00  2.93577709e+00 
 3.55050000e-10  2.67346764e+00  2.93258285e+00 
 3.56050000e-10  2.67691962e+00  2.92923206e+00 
 3.57050000e-10  2.68041105e+00  2.92586901e+00 
 3.58050000e-10  2.68384365e+00  2.92260815e+00 
 3.59000000e-10  2.68697878e+00  2.91968311e+00 
 3.59100000e-10  2.68730007e+00  2.91938666e+00 
 3.59300000e-10  2.68793749e+00  2.91880055e+00 
 3.59650000e-10  2.68903249e+00  2.91780211e+00 
 3.60000000e-10  2.69009846e+00  2.91683932e+00 
 3.60070000e-10  2.69030734e+00  2.91665163e+00 
 3.60210000e-10  2.69072196e+00  2.91627965e+00 
 3.60490000e-10  2.69153602e+00  2.91555288e+00 
 3.61050000e-10  2.69309761e+00  2.91416991e+00 
 3.62050000e-10  2.69565241e+00  2.91193664e+00 
 3.63050000e-10  2.69790426e+00  2.91001435e+00 
 3.64050000e-10  2.69985533e+00  2.90840433e+00 
 3.65050000e-10  2.70151036e+00  2.90709414e+00 
 3.66050000e-10  2.70287735e+00  2.90605999e+00 
 3.67050000e-10  2.70396925e+00  2.90527191e+00 
 3.68050000e-10  2.70480456e+00  2.90469791e+00 
 3.69050000e-10  2.70540671e+00  2.90430657e+00 
 3.70050000e-10  2.70580277e+00  2.90406809e+00 
 3.71050000e-10  2.70602218e+00  2.90395474e+00 
 3.72050000e-10  2.70609507e+00  2.90394096e+00 
 3.73050000e-10  2.70604966e+00  2.90400373e+00 
 3.74050000e-10  2.70590988e+00  2.90412312e+00 
 3.75050000e-10  2.70569494e+00  2.90428226e+00 
 3.76050000e-10  2.70542032e+00  2.90446694e+00 
 3.77050000e-10  2.70509825e+00  2.90466588e+00 
 3.78050000e-10  2.70474173e+00  2.90487026e+00 
 3.79050000e-10  2.70436426e+00  2.90507383e+00 
 3.80050000e-10  2.70397933e+00  2.90527376e+00 
 3.81050000e-10  2.70360030e+00  2.90546992e+00 
 3.82050000e-10  2.70323966e+00  2.90566358e+00 
 3.83050000e-10  2.70290804e+00  2.90585611e+00 
 3.84050000e-10  2.70261318e+00  2.90604792e+00 
 3.85050000e-10  2.70235945e+00  2.90623806e+00 
 3.86050000e-10  2.70214786e+00  2.90642420e+00 
 3.87050000e-10  2.70197650e+00  2.90660305e+00 
 3.88050000e-10  2.70184130e+00  2.90677096e+00 
 3.89050000e-10  2.70173679e+00  2.90692441e+00 
 3.90050000e-10  2.70165687e+00  2.90706044e+00 
 3.91050000e-10  2.70159546e+00  2.90717694e+00 
 3.92050000e-10  2.70154693e+00  2.90727272e+00 
 3.93050000e-10  2.70150641e+00  2.90734751e+00 
 3.94050000e-10  2.70146990e+00  2.90740190e+00 
 3.95050000e-10  2.70143435e+00  2.90743711e+00 
 3.96050000e-10  2.70139756e+00  2.90745489e+00 
 3.97050000e-10  2.70135812e+00  2.90745733e+00 
 3.98050000e-10  2.70131525e+00  2.90744666e+00 
 3.99000000e-10  2.70127112e+00  2.90742645e+00 
 3.99100000e-10  2.70126631e+00  2.90742375e+00 
 3.99300000e-10  2.70125659e+00  2.90741804e+00 
 3.99650000e-10  2.70123989e+00  2.90740728e+00 
 4.00000000e-10  2.70122334e+00  2.90739554e+00 
 4.00070000e-10  2.70122007e+00  2.90739302e+00 
 4.00210000e-10  2.70121320e+00  2.90738788e+00 
 4.00490000e-10  2.70119906e+00  2.90737726e+00 
 4.01050000e-10  2.70116930e+00  2.90735498e+00 
 4.02050000e-10  2.70111485e+00  2.90730936e+00 
 4.03050000e-10  2.70112762e+00  2.90720185e+00 
 4.04050000e-10  2.70140340e+00  2.90686141e+00 
 4.05050000e-10  2.70230626e+00  2.90595658e+00 
 4.06050000e-10  2.70435295e+00  2.90400173e+00 
 4.07050000e-10  2.70814566e+00  2.90040572e+00 
 4.08050000e-10  2.71426706e+00  2.89454781e+00 
 4.09050000e-10  2.72316746e+00  2.88586802e+00 
