 frequency       v(finalp,finaln) v(finalp,finaln)
 1.69824365e+08 -2.52706541e+03 -1.13558453e+02 
 1.73780083e+08 -2.52851724e+03 -1.09450145e+02 
 1.77827941e+08 -2.52990830e+03 -1.05372443e+02 
 1.81970086e+08 -2.53124076e+03 -1.01324861e+02 
 1.86208714e+08 -2.53251678e+03 -9.73068319e+01 
 1.90546072e+08 -2.53373841e+03 -9.33177133e+01 
 1.94984460e+08 -2.53490766e+03 -8.93567923e+01 
 1.99526231e+08 -2.53602647e+03 -8.54232887e+01 
 2.04173794e+08 -2.53709673e+03 -8.15163593e+01 
 2.08929613e+08 -2.53812026e+03 -7.76351015e+01 
 2.13796209e+08 -2.53909880e+03 -7.37785569e+01 
 2.18776162e+08 -2.54003405e+03 -6.99457145e+01 
 2.23872114e+08 -2.54092765e+03 -6.61355136e+01 
 2.29086765e+08 -2.54178117e+03 -6.23468471e+01 
 2.34422882e+08 -2.54259613e+03 -5.85785638e+01 
 2.39883292e+08 -2.54337399e+03 -5.48294712e+01 
 2.45470892e+08 -2.54411614e+03 -5.10983378e+01 
 2.51188643e+08 -2.54482395e+03 -4.73838951e+01 
 2.57039578e+08 -2.54549870e+03 -4.36848400e+01 
 2.63026799e+08 -2.54614164e+03 -3.99998362e+01 
 2.69153480e+08 -2.54675396e+03 -3.63275162e+01 
 2.75422870e+08 -2.54733679e+03 -3.26664830e+01 
 2.81838293e+08 -2.54789122e+03 -2.90153112e+01 
 2.88403150e+08 -2.54841831e+03 -2.53725486e+01 
 2.95120923e+08 -2.54891905e+03 -2.17367169e+01 
 3.01995172e+08 -2.54939438e+03 -1.81063135e+01 
 3.09029543e+08 -2.54984522e+03 -1.44798119e+01 
 3.16227766e+08 -2.55027242e+03 -1.08556625e+01 
 3.23593657e+08 -2.55067681e+03 -7.23229373e+00 
 3.31131121e+08 -2.55105918e+03 -3.60811232e+00 
 3.38844156e+08 -2.55142025e+03  1.84960332e-02 
 3.46736850e+08 -2.55176073e+03  3.64916622e+00 
 3.54813389e+08 -2.55208128e+03  7.28555339e+00 
 3.63078055e+08 -2.55238253e+03  1.09293326e+01 
 3.71535229e+08 -2.55266507e+03  1.45821989e+01 
 3.80189396e+08 -2.55292945e+03  1.82458666e+01 
 3.89045145e+08 -2.55317619e+03  2.19220699e+01 
 3.98107171e+08 -2.55340578e+03  2.56125625e+01 
 4.07380278e+08 -2.55361867e+03  2.93191178e+01 
 4.16869383e+08 -2.55381528e+03  3.30435290e+01 
 4.26579519e+08 -2.55399600e+03  3.67876092e+01 
 4.36515832e+08 -2.55416118e+03  4.05531919e+01 
 4.46683592e+08 -2.55431115e+03  4.43421311e+01 
 4.57088190e+08 -2.55444622e+03  4.81563016e+01 
 4.67735141e+08 -2.55456664e+03  5.19975996e+01 
 4.78630092e+08 -2.55467265e+03  5.58679429e+01 
 4.89778819e+08 -2.55476446e+03  5.97692716e+01 
 5.01187234e+08 -2.55484226e+03  6.37035485e+01 
 5.12861384e+08 -2.55490618e+03  6.76727596e+01 
 5.24807460e+08 -2.55495637e+03  7.16789149e+01 
 5.37031796e+08 -2.55499290e+03  7.57240490e+01 
 5.49540874e+08 -2.55501586e+03  7.98102213e+01 
 5.62341325e+08 -2.55502527e+03  8.39395176e+01 
 5.75439937e+08 -2.55502116e+03  8.81140500e+01 
 5.88843655e+08 -2.55500349e+03  9.23359581e+01 
 6.02559586e+08 -2.55497224e+03  9.66074096e+01 
 6.16595002e+08 -2.55492733e+03  1.00930601e+02 
 6.30957344e+08 -2.55486866e+03  1.05307760e+02 
 6.45654229e+08 -2.55479609e+03  1.09741143e+02 
 6.60693448e+08 -2.55470948e+03  1.14233039e+02 
 6.76082975e+08 -2.55460863e+03  1.18785770e+02 
 6.91830971e+08 -2.55449333e+03  1.23401691e+02 
 7.07945784e+08 -2.55436333e+03  1.28083191e+02 
 7.24435960e+08 -2.55421835e+03  1.32832696e+02 
