 time            v(vinp)         v(vout)        
 1.66937075e-07  1.25000000e+00  1.23913902e+00 
 1.66962075e-07  1.25000000e+00  1.23914193e+00 
 1.66987075e-07  1.25000000e+00  1.23914484e+00 
 1.67012075e-07  1.25000000e+00  1.23914774e+00 
 1.67037075e-07  1.25000000e+00  1.23915064e+00 
 1.67062075e-07  1.25000000e+00  1.23915353e+00 
 1.67087075e-07  1.25000000e+00  1.23915642e+00 
 1.67112075e-07  1.25000000e+00  1.23915931e+00 
 1.67137075e-07  1.25000000e+00  1.23916219e+00 
 1.67162075e-07  1.25000000e+00  1.23916507e+00 
 1.67187075e-07  1.25000000e+00  1.23916794e+00 
 1.67212075e-07  1.25000000e+00  1.23917081e+00 
 1.67237075e-07  1.25000000e+00  1.23917368e+00 
 1.67262075e-07  1.25000000e+00  1.23917654e+00 
 1.67287075e-07  1.25000000e+00  1.23917940e+00 
 1.67312075e-07  1.25000000e+00  1.23918225e+00 
 1.67337075e-07  1.25000000e+00  1.23918510e+00 
 1.67362075e-07  1.25000000e+00  1.23918795e+00 
 1.67387075e-07  1.25000000e+00  1.23919079e+00 
 1.67412075e-07  1.25000000e+00  1.23919363e+00 
 1.67437075e-07  1.25000000e+00  1.23919646e+00 
 1.67462075e-07  1.25000000e+00  1.23919929e+00 
 1.67487075e-07  1.25000000e+00  1.23920212e+00 
 1.67512075e-07  1.25000000e+00  1.23920494e+00 
 1.67537075e-07  1.25000000e+00  1.23920776e+00 
 1.67562075e-07  1.25000000e+00  1.23921058e+00 
 1.67587075e-07  1.25000000e+00  1.23921339e+00 
 1.67612075e-07  1.25000000e+00  1.23921620e+00 
 1.67637075e-07  1.25000000e+00  1.23921900e+00 
 1.67662075e-07  1.25000000e+00  1.23922180e+00 
 1.67687075e-07  1.25000000e+00  1.23922459e+00 
 1.67712075e-07  1.25000000e+00  1.23922739e+00 
 1.67737075e-07  1.25000000e+00  1.23923017e+00 
 1.67762075e-07  1.25000000e+00  1.23923296e+00 
 1.67787075e-07  1.25000000e+00  1.23923574e+00 
 1.67812075e-07  1.25000000e+00  1.23923851e+00 
 1.67837075e-07  1.25000000e+00  1.23924129e+00 
 1.67862075e-07  1.25000000e+00  1.23924406e+00 
 1.67887075e-07  1.25000000e+00  1.23924682e+00 
 1.67912075e-07  1.25000000e+00  1.23924958e+00 
 1.67937075e-07  1.25000000e+00  1.23925234e+00 
 1.67962075e-07  1.25000000e+00  1.23925509e+00 
 1.67987075e-07  1.25000000e+00  1.23925784e+00 
 1.68012075e-07  1.25000000e+00  1.23926059e+00 
 1.68037075e-07  1.25000000e+00  1.23926333e+00 
 1.68062075e-07  1.25000000e+00  1.23926607e+00 
 1.68087075e-07  1.25000000e+00  1.23926881e+00 
 1.68112075e-07  1.25000000e+00  1.23927154e+00 
 1.68137075e-07  1.25000000e+00  1.23927427e+00 
 1.68162075e-07  1.25000000e+00  1.23927699e+00 
 1.68187075e-07  1.25000000e+00  1.23927971e+00 
 1.68212075e-07  1.25000000e+00  1.23928243e+00 
 1.68237075e-07  1.25000000e+00  1.23928514e+00 
 1.68262075e-07  1.25000000e+00  1.23928785e+00 
 1.68287075e-07  1.25000000e+00  1.23929056e+00 
 1.68312075e-07  1.25000000e+00  1.23929326e+00 
 1.68337075e-07  1.25000000e+00  1.23929596e+00 
 1.68362075e-07  1.25000000e+00  1.23929865e+00 
 1.68387075e-07  1.25000000e+00  1.23930135e+00 
 1.68412075e-07  1.25000000e+00  1.23930403e+00 
 1.68437075e-07  1.25000000e+00  1.23930672e+00 
